CALL_ID,ACCOUNT_NUMBER,CALL_DATE,CALL_DIRECTION,CALL_REASON,RELATED_COMPLAINT_ID,OUTCOME,AGENT_TEAM,CALL_DURATION_MINS
76574,6000027801,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
76575,6000011636,2026-02-05,Inbound,Service - General,,Resolved,Customer Service,23
76576,6000006191,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,6
76577,6000025278,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,22
76578,6000014029,2026-02-05,Inbound,Service - General,18677.0,Escalated to Complaint,Customer Service,12
76579,6000019127,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,21
76580,6000037135,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,4
76581,6000032529,2026-02-05,Inbound,Payment / Direct Debit,44883.0,Escalated to Complaint,Collections,18
76582,6000013334,2026-02-05,Inbound,Billing - Estimated Read,17321.0,Escalated to Complaint,Billing,7
76583,6000013820,2026-02-05,Inbound,Payment / Direct Debit,37103.0,Escalated to Complaint,Collections,13
76584,6000011144,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
76585,6000015201,2026-02-05,Inbound,Payment / Direct Debit,32111.0,Escalated to Complaint,Collections,14
76586,6000033959,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,14
76587,6000027739,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
76588,6000047044,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
76589,6000038960,2026-02-05,Inbound,Payment / Direct Debit,7628.0,Escalated to Complaint,Collections,6
76590,6000024408,2026-02-05,Inbound,Service - General,,Information Provided,Customer Service,21
76591,6000028013,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
76592,6000000362,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,10
76593,6000000999,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,8
76594,6000007001,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
76595,6000034347,2026-02-05,Inbound,Payment / Direct Debit,28282.0,Escalated to Complaint,Collections,15
76596,6000014368,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
76597,6000003493,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
76598,6000002308,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,6
76599,6000011047,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,13
76600,6000008508,2026-02-05,Inbound,Service - General,,Resolved,Customer Service,11
76601,6000008908,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,22
76602,6000003153,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,8
76603,6000027404,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,16
76604,6000021500,2026-02-05,Inbound,Payment / Direct Debit,34895.0,Escalated to Complaint,Collections,23
76605,6000045317,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,19
76606,6000017623,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
76607,6000003543,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,12
76608,6000043573,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,15
76609,6000009907,2026-02-05,Inbound,Service - General,12696.0,Escalated to Complaint,Customer Service,20
76610,6000037923,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,23
76611,6000040979,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
76612,6000046019,2026-02-05,Inbound,Service - General,16414.0,Escalated to Complaint,Customer Service,3
76613,6000040247,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,7
76614,6000026351,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,15
76615,6000007088,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,6
76616,6000035908,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,4
76617,6000017063,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,13
76618,6000008009,2026-02-05,Inbound,Debt / Collections,29525.0,Escalated to Complaint,Collections,15
76619,6000034477,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,17
76620,6000037181,2026-02-05,Inbound,Service - General,18520.0,Escalated to Complaint,Customer Service,12
76621,6000046769,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,21
76622,6000009921,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
76623,6000020211,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,4
76624,6000005111,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,2
76625,6000034131,2026-02-05,Inbound,Billing - Estimated Read,43591.0,Escalated to Complaint,Billing,23
76626,6000000480,2026-02-05,Inbound,Payment / Direct Debit,46864.0,Escalated to Complaint,Collections,7
76627,6000037597,2026-02-05,Inbound,Billing - Estimated Read,7461.0,Escalated to Complaint,Billing,19
76628,6000008521,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
76629,6000002436,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
76630,6000036602,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,24
76631,6000046888,2026-02-05,Inbound,Billing - Estimated Read,31180.0,Escalated to Complaint,Billing,4
76632,6000013351,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,9
76633,6000015162,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,3
76634,6000004650,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,2
76635,6000029783,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,20
76636,6000027825,2026-02-05,Inbound,Payment / Direct Debit,12541.0,Escalated to Complaint,Collections,12
76637,6000005650,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
76638,6000005664,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,12
76639,6000000933,2026-02-05,Inbound,Service - General,18607.0,Escalated to Complaint,Customer Service,8
76640,6000043606,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,23
76641,6000031415,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,5
76642,6000019189,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,5
76643,6000039491,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
76644,6000032175,2026-02-05,Inbound,Service - General,18573.0,Escalated to Complaint,Customer Service,16
76645,6000005356,2026-02-05,Inbound,Service - General,26312.0,Escalated to Complaint,Customer Service,9
76646,6000048004,2026-02-05,Inbound,Billing - Estimated Read,6053.0,Escalated to Complaint,Billing,8
76647,6000043880,2026-02-05,Inbound,Service - General,18762.0,Escalated to Complaint,Customer Service,7
76648,6000049340,2026-02-05,Inbound,Service - General,39284.0,Escalated to Complaint,Customer Service,9
76649,6000018680,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,24
76650,6000037389,2026-02-05,Inbound,Service - General,528.0,Escalated to Complaint,Customer Service,6
76651,6000029327,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,8
76652,6000026864,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
76653,6000046615,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,23
76654,6000027669,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,14
76655,6000017762,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,16
76656,6000028092,2026-02-05,Inbound,Payment / Direct Debit,19248.0,Escalated to Complaint,Collections,5
76657,6000010051,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,21
76658,6000030333,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,6
76659,6000013756,2026-02-05,Inbound,Payment / Direct Debit,15656.0,Escalated to Complaint,Collections,12
76660,6000048960,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,22
76661,6000013187,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,3
76662,6000001115,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,20
76663,6000047344,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,4
76664,6000001815,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,12
76665,6000032049,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
76666,6000012969,2026-02-05,Inbound,Payment / Direct Debit,29293.0,Escalated to Complaint,Collections,6
76667,6000009978,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,17
76668,6000021834,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,7
76669,6000041699,2026-02-05,Inbound,Payment / Direct Debit,25963.0,Escalated to Complaint,Collections,9
76670,6000015193,2026-02-05,Inbound,Service - General,43310.0,Escalated to Complaint,Customer Service,2
76671,6000033953,2026-02-05,Inbound,Service - General,2979.0,Escalated to Complaint,Customer Service,17
76672,6000039781,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,24
76673,6000032642,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
76674,6000027851,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,13
76675,6000036675,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,20
76676,6000010178,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,13
76677,6000036863,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
76678,6000027160,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,11
76679,6000044343,2026-02-05,Inbound,Service - General,12344.0,Escalated to Complaint,Customer Service,14
76680,6000017353,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,20
76681,6000008853,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,11
76682,6000020009,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,7
76683,6000049254,2026-02-05,Inbound,Billing - Estimated Read,41220.0,Escalated to Complaint,Billing,9
76684,6000002633,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
76685,6000014471,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,19
76686,6000007776,2026-02-05,Inbound,Service - General,,Resolved,Customer Service,17
76687,6000038841,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,5
76688,6000025050,2026-02-05,Inbound,Service - General,10470.0,Escalated to Complaint,Customer Service,20
76689,6000020478,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
76690,6000048194,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
76691,6000046288,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
76692,6000000018,2026-02-05,Inbound,Service - General,21139.0,Escalated to Complaint,Customer Service,3
76693,6000007905,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
76694,6000026552,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,17
76695,6000024975,2026-02-05,Inbound,Service - General,,Follow-up Required,Customer Service,9
76696,6000025143,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,12
76697,6000004060,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,13
76698,6000039877,2026-02-05,Inbound,Payment / Direct Debit,48543.0,Escalated to Complaint,Collections,17
76699,6000024178,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,10
76700,6000038429,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,3
76701,6000021466,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
76702,6000034848,2026-02-05,Inbound,Payment / Direct Debit,1302.0,Escalated to Complaint,Collections,8
76703,6000028657,2026-02-05,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,19
76704,6000008318,2026-02-05,Inbound,Service - General,,Follow-up Required,Customer Service,3
76705,6000009020,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,18
76706,6000022486,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,17
76707,6000045121,2026-02-05,Inbound,Payment / Direct Debit,6692.0,Escalated to Complaint,Collections,6
76708,6000025322,2026-02-05,Outbound,Debt / Collections,,No Answer,Collections,21
76709,6000025403,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,3
76710,6000042005,2026-02-05,Inbound,Billing - Estimated Read,44212.0,Escalated to Complaint,Billing,18
76711,6000005067,2026-02-05,Inbound,Service - General,,Information Provided,Customer Service,13
76712,6000027579,2026-02-05,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,22
76713,6000028000,2026-02-05,Outbound,Debt / Collections,,Left Voicemail,Collections,13
76714,6000012763,2026-02-05,Inbound,Payment / Direct Debit,6617.0,Escalated to Complaint,Collections,10
76715,6000003168,2026-02-05,Inbound,Payment / Direct Debit,30879.0,Escalated to Complaint,Collections,5
76716,6000047481,2026-02-05,Inbound,Payment / Direct Debit,13185.0,Escalated to Complaint,Collections,12
76717,6000019167,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
76718,6000000993,2026-02-05,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
76719,6000041980,2026-02-05,Inbound,Service - General,43337.0,Escalated to Complaint,Customer Service,24
76720,6000024542,2026-02-05,Inbound,Payment / Direct Debit,46046.0,Escalated to Complaint,Collections,5
76721,6000039796,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,10
76722,6000000968,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,23
76723,6000021328,2026-02-06,Inbound,Service - General,37297.0,Escalated to Complaint,Customer Service,18
76724,6000021449,2026-02-06,Inbound,Service - General,,Resolved,Customer Service,15
76725,6000018544,2026-02-06,Inbound,Payment / Direct Debit,44592.0,Escalated to Complaint,Collections,9
76726,6000024355,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,6
76727,6000044973,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,21
76728,6000022187,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,14
76729,6000041389,2026-02-06,Inbound,Payment / Direct Debit,44008.0,Escalated to Complaint,Collections,11
76730,6000011334,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,8
76731,6000023007,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,24
76732,6000022209,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,10
76733,6000005190,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,24
76734,6000042702,2026-02-06,Inbound,Service - General,,Information Provided,Customer Service,3
76735,6000008801,2026-02-06,Inbound,Payment / Direct Debit,8098.0,Escalated to Complaint,Collections,17
76736,6000030043,2026-02-06,Inbound,Billing - Estimated Read,6498.0,Escalated to Complaint,Billing,6
76737,6000016903,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,13
76738,6000031149,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,12
76739,6000045134,2026-02-06,Inbound,Payment / Direct Debit,44462.0,Escalated to Complaint,Collections,10
76740,6000023025,2026-02-06,Inbound,Payment / Direct Debit,25478.0,Escalated to Complaint,Collections,23
76741,6000007480,2026-02-06,Inbound,Payment / Direct Debit,4841.0,Escalated to Complaint,Collections,8
76742,6000018486,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,8
76743,6000014903,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,18
76744,6000034931,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,13
76745,6000001881,2026-02-06,Inbound,Billing - Estimated Read,15600.0,Escalated to Complaint,Billing,23
76746,6000015322,2026-02-06,Inbound,Service - General,28357.0,Escalated to Complaint,Customer Service,10
76747,6000039860,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,21
76748,6000040423,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,14
76749,6000014146,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
76750,6000029244,2026-02-06,Inbound,Service - General,,Information Provided,Customer Service,8
76751,6000011989,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,21
76752,6000025254,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,18
76753,6000041952,2026-02-06,Inbound,Service - General,9314.0,Escalated to Complaint,Customer Service,20
76754,6000040114,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,21
76755,6000007009,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,8
76756,6000002022,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,10
76757,6000037045,2026-02-06,Inbound,Payment / Direct Debit,209.0,Escalated to Complaint,Collections,19
76758,6000025642,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,8
76759,6000010259,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
76760,6000049094,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
76761,6000038485,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,10
76762,6000022815,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,18
76763,6000020862,2026-02-06,Inbound,Service - General,,Resolved,Customer Service,19
76764,6000010672,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
76765,6000016033,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,21
76766,6000008743,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,19
76767,6000043121,2026-02-06,Inbound,Payment / Direct Debit,16247.0,Escalated to Complaint,Collections,12
76768,6000024141,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
76769,6000019953,2026-02-06,Inbound,Payment / Direct Debit,38069.0,Escalated to Complaint,Collections,19
76770,6000011536,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,18
76771,6000045171,2026-02-06,Inbound,Service - General,,Resolved,Customer Service,3
76772,6000006493,2026-02-06,Inbound,Payment / Direct Debit,33092.0,Escalated to Complaint,Collections,18
76773,6000010783,2026-02-06,Inbound,Service - General,35498.0,Escalated to Complaint,Customer Service,19
76774,6000004857,2026-02-06,Inbound,Payment / Direct Debit,2088.0,Escalated to Complaint,Collections,9
76775,6000023518,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
76776,6000040679,2026-02-06,Inbound,Debt / Collections,4932.0,Escalated to Complaint,Collections,7
76777,6000038330,2026-02-06,Inbound,Service - General,44712.0,Escalated to Complaint,Customer Service,18
76778,6000005629,2026-02-06,Inbound,Service - General,47943.0,Escalated to Complaint,Customer Service,4
76779,6000000404,2026-02-06,Inbound,Billing - Estimated Read,3106.0,Escalated to Complaint,Billing,2
76780,6000012336,2026-02-06,Inbound,Payment / Direct Debit,37125.0,Escalated to Complaint,Collections,23
76781,6000033782,2026-02-06,Inbound,Payment / Direct Debit,5836.0,Escalated to Complaint,Collections,2
76782,6000042563,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
76783,6000034371,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,23
76784,6000006634,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,18
76785,6000022157,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,24
76786,6000006570,2026-02-06,Inbound,Payment / Direct Debit,35319.0,Escalated to Complaint,Collections,13
76787,6000017497,2026-02-06,Inbound,Service - General,2822.0,Escalated to Complaint,Customer Service,8
76788,6000018256,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,10
76789,6000000408,2026-02-06,Inbound,Payment / Direct Debit,14480.0,Escalated to Complaint,Collections,15
76790,6000007900,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
76791,6000049422,2026-02-06,Inbound,Service - General,37138.0,Escalated to Complaint,Customer Service,24
76792,6000003913,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,8
76793,6000038217,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,21
76794,6000025524,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,7
76795,6000048732,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,2
76796,6000039602,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,17
76797,6000042365,2026-02-06,Inbound,Payment / Direct Debit,14753.0,Escalated to Complaint,Collections,3
76798,6000005759,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,18
76799,6000033510,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,4
76800,6000034415,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,14
76801,6000022906,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
76802,6000032850,2026-02-06,Inbound,Payment / Direct Debit,30519.0,Escalated to Complaint,Collections,7
76803,6000026473,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,21
76804,6000013872,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,21
76805,6000025673,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,5
76806,6000028284,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,22
76807,6000019155,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,15
76808,6000039874,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,13
76809,6000029395,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,9
76810,6000000536,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,3
76811,6000041003,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,23
76812,6000036040,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
76813,6000028339,2026-02-06,Inbound,Payment / Direct Debit,47320.0,Escalated to Complaint,Collections,22
76814,6000021897,2026-02-06,Inbound,Service - General,,Information Provided,Customer Service,18
76815,6000044116,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,13
76816,6000021064,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,7
76817,6000045971,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,18
76818,6000000448,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,7
76819,6000009001,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,21
76820,6000001680,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,9
76821,6000037603,2026-02-06,Inbound,Payment / Direct Debit,33075.0,Escalated to Complaint,Collections,20
76822,6000012008,2026-02-06,Inbound,Payment / Direct Debit,9853.0,Escalated to Complaint,Collections,11
76823,6000006719,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,3
76824,6000008580,2026-02-06,Inbound,Payment / Direct Debit,32728.0,Escalated to Complaint,Collections,20
76825,6000029548,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
76826,6000027599,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,4
76827,6000047374,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
76828,6000023295,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
76829,6000011667,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,21
76830,6000031254,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
76831,6000049064,2026-02-06,Inbound,Service - General,,Resolved,Customer Service,17
76832,6000040897,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,13
76833,6000048431,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
76834,6000024012,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,9
76835,6000009939,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,7
76836,6000001371,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
76837,6000032829,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,17
76838,6000024484,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,20
76839,6000035804,2026-02-06,Inbound,Billing - Estimated Read,23263.0,Escalated to Complaint,Billing,15
76840,6000007516,2026-02-06,Inbound,Payment / Direct Debit,4444.0,Escalated to Complaint,Collections,8
76841,6000016772,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,9
76842,6000000415,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
76843,6000029145,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
76844,6000007844,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,16
76845,6000026271,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,18
76846,6000048046,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,17
76847,6000015514,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,3
76848,6000014379,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
76849,6000020986,2026-02-06,Inbound,Service - General,,Resolved,Customer Service,9
76850,6000031874,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,9
76851,6000024417,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,5
76852,6000002446,2026-02-06,Inbound,Payment / Direct Debit,16715.0,Escalated to Complaint,Collections,4
76853,6000014336,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
76854,6000020153,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,23
76855,6000004223,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,18
76856,6000004128,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
76857,6000048351,2026-02-06,Inbound,Payment / Direct Debit,34772.0,Escalated to Complaint,Collections,22
76858,6000006950,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,15
76859,6000003488,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
76860,6000005197,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,16
76861,6000033189,2026-02-06,Inbound,Service - General,,Resolved,Customer Service,8
76862,6000035151,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,2
76863,6000038120,2026-02-06,Inbound,Service - General,4969.0,Escalated to Complaint,Customer Service,11
76864,6000034160,2026-02-06,Inbound,Payment / Direct Debit,43321.0,Escalated to Complaint,Collections,18
76865,6000001194,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
76866,6000042182,2026-02-06,Inbound,Debt / Collections,139.0,Escalated to Complaint,Collections,8
76867,6000042563,2026-02-06,Inbound,Billing - Estimated Read,19969.0,Escalated to Complaint,Billing,12
76868,6000041874,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,14
76869,6000015333,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
76870,6000015256,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,2
76871,6000034644,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,11
76872,6000042447,2026-02-06,Inbound,Payment / Direct Debit,26876.0,Escalated to Complaint,Collections,21
76873,6000032337,2026-02-06,Inbound,Payment / Direct Debit,27265.0,Escalated to Complaint,Collections,10
76874,6000036700,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,5
76875,6000005319,2026-02-06,Inbound,Payment / Direct Debit,39977.0,Escalated to Complaint,Collections,21
76876,6000042491,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,24
76877,6000020538,2026-02-06,Inbound,Service - General,15995.0,Escalated to Complaint,Customer Service,14
